,Date,Name,Tweets,Tags,Hashtags,classofspeech
6191,1568234509,Anonymous,"I see  little regarding increased mortality, Dr. Nichols was slated by Rees-Mogg, medicine delays does not cover increased mortality or stockpiling body bags. I have seen longer risk assessments for digging a ditch. This is high level nonsense, the collapse of Sterling as well?",,[],neither
6192,1568233578,mark forton #FBPE,"Thing is, this is so grim it would surely be criminally negligent of any MP to vote through a no deal Brexit. But youÂre right, something is missing and whatever it is has to be even worse ",,[],neither
6193,1568233422,Sarah Rosemary,fuel shortages. go to rosamund unwin's threadshttps://twitter.com/brucemcd23/status/1171879802678255616Â ,,[],neither
6195,1568233410,Anonymous,The Government should lock up & hide traitors like you,,[],neither
6196,1568233293,Anonymous,"Ask to see the unredacted document and Black Swan, more likely to represent the probable scenario.",,[],neither
6197,1568232999,Patrick606,It's the same as the one that got leaked.https://twitter.com/RosamundUrwin/status/1171864228879372289?s=19Â ,,[],neither
6199,1568232794,kevin white,Shocking! Parliament must return tomorrow at this time of crisis!!!,,[],neither
6200,1568229171,Jenni Russell,Glad you liked it! You might be interested in this from the weekend too . https://www.nytimes.com/2019/09/07/opinion/sunday/dominic-cummings-brexit.html?rref=collection%2Fcolumn%2Fjenni-russell&action=click&contentCollection=opinion&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=collectionÂ ,,[],neither
6202,1568215745,John Woods,I'm ashamed she's still an unelected MP!,,[],neither
6203,1568214878,Lesley Miller,Jeez are you lot now saying the bliddy Queen didn't know what she was voting for ,,[],neither
6204,1568208766,Benno,IÂm sure the couple of hundred grand a year softens her shame.,,[],offensive_language
6205,1568207351,Country Boy,Same here. I'm ashamed she was as well.,,[],neither
6206,1568207216,Fred Humbug Flintstone QC,Was she ever a Tory...?,,[],neither
6207,1568205963,Paul Fullerton,"You never were, luv.",,[],neither
6208,1568204574,Anonymous,Think Prince Andrew has already done that.,,[],neither
6209,1568194856,Marnie Riptide #Humbug,"@heidiallen75 So are we....you are a nightmare..and so thick it's untrue. Join Labour where you'll fit in with dumb dumbs Angela Reyner, Richard Burton et al",,[],neither
6210,1568293616,Heidi Allen,ThatÂs me in trouble too!,,[],neither
6211,1568277995,Anonymous,Remember @AmberRuddHR said govt is spending 90% of its time planning for NO DEAL? And 6 pages is all they can produce?,,[],neither
6212,1568319530,Julia Hines,At the @ChippBarnet4EU event with @heidiallen75 @lucianaberger @sianberry @luisaporrittpic.twitter.com/WomdUWnU79,,[],neither
6213,1568265348,Anonymous,Apparently 32 pages are missing.,,[],neither
6214,1568328033,Chipping Barnet for Europe #FBPE,What an amazing meeting @LuisaPorritt @heidiallen75 @sianberry @lucianaberger ##unitetoremainpic.twitter.com/MkhZ9PWzK6,,['#unitetoremainpic.twitter.com/MkhZ9PWzK6'],neither
6215,1568289682,Radix,Establishing new party always difficult - @MikeGapes offers a personal view of how @ForChange_Now came to be formed & the need for sensible mainstream radical politics @Anna_Soubry @ChrisLeslieMP @anncoffey_mp @joanryanEnfield @heidiallen75 @ChukaUmunnahttps://radixuk.org/opinion/its-difficult-but-we-still-need-a-mainstream-radical-centre/Â ,,[],neither
6217,1568283382,Dr Charles Tannock,Yes some MPs indeed are open to persuasion as a last resort but we don't seem to be there yet in spite of the running down of the clock in the Brexit debacle endgame ,,[],neither
6218,1568312796,Anonymous,"1/
Hello 
@heidiallen75 

These are the most remain Labour and Tory MPs who voted against a three line whip on Article50

Ken Clarke and many Labour MPs

There should be some type of agreement in #UniteToRemain for them to mark them out.

#UniteToRemainhttps://www.bbc.co.uk/news/uk-politics-38835101Â 
",,"['UniteToRemain', 'UniteToRemainhttps://www.bbc.co.uk/news/uk-politics-38835101']",neither
6219,1568332610,Adam Brooks,"You did yourself no favours @heidiallen75 , utterly destroyed on @BBCHARDtalk 

The hypocrisy spouted , quickly highlighted by @stephensackur 

Painful but joyous to watch 

#TheElectorateWillShowYou",,['TheElectorateWillShowYou'],neither
6220,1568332738,Omid Djalili,@heidiallen75 brilliant on @BBCHARDtalk ,,[],neither
6221,1568332601,Anti-Brexit Alien,"Your government is hiding practically everything. Redacted reports, Non-Disclosure Agreements, instant sackings for leaks, ducked questions, cancelled interviews, FOI requests denied. The truth, it seems, is not in the public interest.",,[],neither
6222,1568328763,Chipping Barnet for Europe #FBPE,It was an awesome meeting.Thanks everyone. @LuisaPorritt @lucianaberger @sianberry @heidiallen75 pic.twitter.com/GX58Ag182M,,[],neither
6223,1568322532,Stephen Cornelius,"Impressive turnout of people to listen to @heidiallen75, @lucianaberger , @sianberry, @LuisaPorritt and @EmmaWhysall tonight. Lots to think about for the C Barnet voter. Theresa Villiers can shove Brexit in her cauldron.",,[],neither
6224,1568316587,Anonymous,"IsnÂt this fab!
Could you please add @Sandbach to the #UniteToRemain list please Heidi, now that Antoinette supports a #FinalSay on any Brexit deal.

Your seat has gone LibDem Heidi.
It would be wonderful if you did join the LibDems.
The message is pretty cool. 
#UniteToRemainpic.twitter.com/Xgq4rjSADl",,"['UniteToRemain', 'FinalSay', 'UniteToRemainpic.twitter.com/Xgq4rjSADl']",neither
6225,1568314996,David Graham,"Unusual #AllFemalePanel of pro-EU politicians (@heidiallen75 , @LuisaPorritt, @lucianaberger and @sianberry )have drawn a very large crowd here in Barnet to take questions about the #Brexit issue.pic.twitter.com/bEqowjtfZI",,"['AllFemalePanel', 'Brexit']",neither
6226,1568314340,Stephen Barber,Great to hear from @LuisaPorritt @heidiallen75 @lucianaberger @sianberry visiting Barnet to talk where we are on Brexit.pic.twitter.com/jadF0t1NII,,[],neither
6227,1568313025,Anonymous,"2/
These are the two Labour MPs that should be added to the #UniteToRemain list, even though they are Labour.

They were Labour whips who voted against a three line whip, against Article50.

Jeff Smith
Thangam Debbonairehttps://www.theguardian.com/politics/2017/jan/27/jeremy-corbyn-article-50-vote-two-labour-whips-refuseÂ 
",,['UniteToRemain'],neither
6228,1568305698,Martin Busse,"In fairness, like jazz, Brexit is about the Referendums you *donÂt* call.",,[],neither
6229,1568302356,Annette Gault,Why not ask @EvendenKenyon about Blackswan?,,[],neither
6230,1568299854,Anonymous,So very true! pic.twitter.com/K6aZxjzHe8,,[],offensive_language
6231,1568332217,Anonymous,"Typical Stephen Sackur!
Again he invited someoneÂ @heidiallen75 Heidi Allen &typically does not allow HER to talk, but HE talks more than the guest of the #BBCnews #HARDtalk

Unfortunately too few want to listen to voice of reason like Heidi Allen
 Not even Stephen Sackur.",,"['BBCnews', 'HARDtalk']",neither
6232,1568330556,Nik AH #FBPE #facciamoEuropa #FBIR,Inspiring panel @heidiallen75 @lucianaberger @sianberry @LuisaPorritt at @ChippBarnet4EU #unitetoremainhttps://twitter.com/ChippBarnet4EU/status/1172278854116945920Â ,,['unitetoremainhttps://twitter.com/ChippBarnet4EU/status/1172278854116945920'],neither
6234,1568328204,Chipping Barnet for Europe #FBPE,What an amazing meeting.pic.twitter.com/GAyHNMBO2s,,[],neither
6235,1568308168,Anonymous,"Yes, theyÂre hiding 30+ pages by the looks of it. And thatÂs not including #BlackSwan",,['BlackSwan'],neither
6236,1568294373,Anonymous,Demand to see all of #BlackSwan.pic.twitter.com/IxYyefaSEs,,['BlackSwan.pic.twitter.com/IxYyefaSEs'],offensive_language
6237,1568284714,Wendy Lady.,"Only Democratic Socialism represents Democracy & Society.

Vote for JC & Labour. Let's see an end to the greed & psychopathy of corporate, career politician's & MSM, trampling all over Democracy & Society.

#JC4PM ",,['JC4PM'],neither
6238,1568283468,Nick Clarke,It was all about Heidi IÂm afraid.,,[],neither
6239,1568278467,Anonymous,Well done Amber. Thank you for speaking up - ruinous ERG/DUP MPs represent less than 20% of our country @DUPleader @SteveBakerHW @Anna_Soubry @heidiallen75 @PhilipHammondUK @eastantrimmp @SamGyimah @RoryStewartUK @DamianGreen @SteveBarclay @RobinSwannUUP @Peston @EmmaVardyTV,,[],neither
6240,1568278262,Anonymous,and only 4 people (four) on negotiating a deal... allegedly,,[],neither
6241,1568278227,Brendan Donnelly,"My impression is that there are a number of MPs whose mind is still open on the matter, even if a referendum is not their favoured option at the moment.",,[],neither
6242,1568278123,Anonymous,Back in February #Yellowhammer was 37 pages. Some serious editing has been done .....https://twitter.com/samcoatessky/status/1091613737923067905?s=21Â ,,['Yellowhammer'],neither
6244,1568275130,Anonymous,Those that believed her and campaigned for her must be feeling pretty betrayed. Appalling behaviour from the TiggerMum.,,[],neither
6245,1568274713,Anonymous,"We in @SouthCambsCons are deeply ashamed we allowed ourselves to be conned by her. On the left an email she sent me assuring me she would honour the result of the referendum. On the right, what she is currently campaigning for. When was the by election? Heidi is a liar.pic.twitter.com/uG2nGcN0YU",,[],offensive_language
6246,1568274622,Anonymous,"It was 37 pages a while back, where are the other pages? Cc @SDoughtyMP @heidiallen75 @lucianaberger @CarolineLucas @joswinson @sarahwollaston @thomasbrake",,[],neither
6247,1568272461,Anonymous,I am just ashamed of you full stop Heidi!,,[],neither
6248,1568272240,Anonymous,"Agreed. They had plenty of time to concoct a fake. In fact the entire thing, from leak to release could be a sham.",,[],neither
6249,1568269685,Federal Trust,"6/6 "" A GE is unlikely to contribute in any meaningful way to solving the network of conundrums thrown up by Brexit. 
A referendum is an altogether more attractive prospect, both for UK and for our EU partners. A cross-party government should stage a referendum before any GE.""",,[],neither
6250,1568265999,Den C #FBPE,The clouds are gathering. So @piersmorgan @JuliaHB1 @NickFerrariLBC @IainDale and all apologists for this madness. Take a side. @joswinson @jeremycorbyn @CarolineLucas @heidiallen75 @IanBlackfordMP @AmberRuddHR Fight for our country #StopTheCoup #RevokeA50Nowhttps://twitter.com/Byline_Media/status/1171856106882252802Â ,,"['StopTheCoup', 'RevokeA50Nowhttps://twitter.com/Byline_Media/status/1171856106882252802']",neither
